Data number,Slot opening width Bs0 (mm),Axial length of permanent magnet/moving pole distance a,Air gap thickness gap (mm),Coil radial width rcoil (mm),Permanent magnet radial length rpm (mm),Average thrust (N),Thrust fluctuation (N),Average copper loss (W)
1074,0.283980917,-0.447213595,1.341640786,0,0.878310066,85.7677272,22.01758182,21.85704081
1075,0.709952293,-0.447213595,1.341640786,0,0.878310066,89.18299885,24.94901242,21.85704081
1076,-0.141990459,-0.447213595,1.341640786,1.224744871,0.878310066,103.2403643,34.0380353,24.75181749
1077,-0.141990459,-0.447213595,-1.341640786,-1.224744871,1.463850109,100.2096086,36.83873925,18.87903457
1078,-0.141990459,-0.447213595,-1.341640786,0,1.463850109,108.8068112,41.14199347,21.66282905
1079,0.283980917,-0.447213595,-1.341640786,0,1.463850109,109.0766382,48.51335177,21.66282905
1080,0.709952293,-0.447213595,-1.341640786,0,1.463850109,108.8706847,55.29089774,21.66282905
1081,-0.141990459,-0.447213595,-1.341640786,1.224744871,1.463850109,133.135937,45.1899624,24.53549533
1082,-0.141990459,-0.447213595,-0.447213595,-1.224744871,1.463850109,91.62288308,25.06153671,19.05126592
1083,0.283980917,-0.447213595,-0.447213595,-1.224744871,1.463850109,92.41870392,25.25944888,19.05126592
1084,0.709952293,-0.447213595,-0.447213595,-1.224744871,1.463850109,92.75072377,32.42126243,19.05126592
1085,-0.141990459,-0.447213595,-0.447213595,0,1.463850109,109.00573,40.10801859,21.85704081
1086,0.283980917,-0.447213595,-0.447213595,0,1.463850109,113.2043818,52.08781883,21.85704081
1087,0.709952293,-0.447213595,-0.447213595,0,1.463850109,114.5358627,49.37242819,21.85704081
1088,-0.141990459,-0.447213595,-0.447213595,1.224744871,1.463850109,127.0543858,53.53777472,24.75181749
1089,0.283980917,-0.447213595,-0.447213595,1.224744871,1.463850109,128.5141569,55.97765672,24.75181749
1090,0.709952293,-0.447213595,-0.447213595,1.224744871,1.463850109,123.6543246,57.4426452,24.75181749
1091,-0.141990459,-0.447213595,0.447213595,-1.224744871,1.463850109,99.01693068,22.68372762,19.22346413
1092,0.283980917,-0.447213595,0.447213595,-1.224744871,1.463850109,95.06134048,22.7723711,19.22346413
1093,0.709952293,-0.447213595,0.447213595,-1.224744871,1.463850109,100.2570764,22.84572015,19.22346413
1094,-0.141990459,-0.447213595,0.447213595,0,1.463850109,96.60069188,30.13654931,22.0512079
1095,0.283980917,-0.447213595,0.447213595,0,1.463850109,96.61004655,28.71706181,22.0512079
1096,0.709952293,-0.447213595,0.447213595,0,1.463850109,93.35235979,30.6988168,22.0512079
1097,-0.141990459,-0.447213595,0.447213595,1.224744871,1.463850109,121.8658194,29.64075997,24.96808152
1098,0.283980917,-0.447213595,0.447213595,1.224744871,1.463850109,120.799496,34.27332741,24.96808152
1099,0.709952293,-0.447213595,0.447213595,1.224744871,1.463850109,120.9305813,38.80351233,24.96808152
1100,-0.141990459,-0.447213595,1.341640786,-1.224744871,1.463850109,98.44497383,39.67143772,19.3956301
1101,-0.141990459,-0.447213595,1.341640786,0,1.463850109,101.0838708,37.6499378,22.2453315
1102,0.283980917,-0.447213595,1.341640786,0,1.463850109,96.65434006,30.59104389,22.2453315
1103,0.709952293,-0.447213595,1.341640786,0,1.463850109,93.17281697,26.07634897,22.2453315
1104,-0.141990459,-0.447213595,1.341640786,1.224744871,1.463850109,118.7413933,35.58241579,25.18428894
1105,-0.141990459,0.447213595,-1.341640786,-1.224744871,-1.463850109,68.69018317,39.60372648,17.15467555
1106,-0.141990459,0.447213595,-1.341640786,0,-1.463850109,75.02092272,46.45760816,19.71795869
1107,0.283980917,0.447213595,-1.341640786,0,-1.463850109,76.61179363,46.43797315,19.71795869
1108,0.709952293,0.447213595,-1.341640786,0,-1.463850109,71.3859201,41.14206358,19.71795869
1109,-0.141990459,0.447213595,-1.341640786,1.224744871,-1.463850109,78.38832997,58.67697872,22.368697
1110,-0.141990459,0.447213595,-0.447213595,-1.224744871,-1.463850109,66.28905678,34.67985827,17.32729571
1111,0.283980917,0.447213595,-0.447213595,-1.224744871,-1.463850109,67.21115941,30.68942391,17.32729571
1112,0.709952293,0.447213595,-0.447213595,-1.224744871,-1.463850109,62.44785233,27.37205433,17.32729571
1113,-0.141990459,0.447213595,-0.447213595,0,-1.463850109,71.05619056,38.6819615,19.91269334
1114,0.283980917,0.447213595,-0.447213595,0,-1.463850109,72.71027309,40.69532746,19.91269334
1115,0.709952293,0.447213595,-0.447213595,0,-1.463850109,71.90192233,37.3993898,19.91269334
1116,-0.141990459,0.447213595,-0.447213595,1.224744871,-1.463850109,76.5960193,32.95296618,22.58569814
1117,0.283980917,0.447213595,-0.447213595,1.224744871,-1.463850109,76.12095378,32.0897186,22.58569814
1118,0.709952293,0.447213595,-0.447213595,1.224744871,-1.463850109,75.79985884,32.9266457,22.58569814
1119,-0.141990459,0.447213595,0.447213595,-1.224744871,-1.463850109,63.5468491,26.04593634,17.49987165
1120,0.283980917,0.447213595,0.447213595,-1.224744871,-1.463850109,66.92208234,35.89474658,17.49987165
1121,0.709952293,0.447213595,0.447213595,-1.224744871,-1.463850109,67.41878131,30.15166176,17.49987165
1122,-0.141990459,0.447213595,0.447213595,0,-1.463850109,67.85851579,37.19721185,20.10736863
1123,0.283980917,0.447213595,0.447213595,0,-1.463850109,70.51539041,40.11260325,20.10736863
1124,0.709952293,0.447213595,0.447213595,0,-1.463850109,69.70968684,35.04496283,20.10736863
1125,-0.141990459,0.447213595,0.447213595,1.224744871,-1.463850109,76.41512343,28.36981121,22.80262232
1126,0.283980917,0.447213595,0.447213595,1.224744871,-1.463850109,75.59932945,31.89218961,22.80262232
1127,0.709952293,0.447213595,0.447213595,1.224744871,-1.463850109,77.00275699,32.69017088,22.80262232
1128,-0.141990459,0.447213595,1.341640786,-1.224744871,-1.463850109,69.28408663,24.56194018,17.67240468
1129,-0.141990459,0.447213595,1.341640786,0,-1.463850109,74.86216059,35.73108924,20.30198629
1130,0.283980917,0.447213595,1.341640786,0,-1.463850109,72.51074959,40.25719197,20.30198629
1131,0.709952293,0.447213595,1.341640786,0,-1.463850109,76.78152167,41.01025467,20.30198629
1132,-0.141990459,0.447213595,1.341640786,1.224744871,-1.463850109,78.07783815,27.3251396,23.01947179
1133,-0.141990459,0.447213595,-1.341640786,-1.224744871,-0.878310066,82.60173661,48.7658691,17.49987165
1134,-0.141990459,0.447213595,-1.341640786,0,-0.878310066,83.51162753,63.09624685,20.10736863
1135,0.283980917,0.447213595,-1.341640786,0,-0.878310066,84.41826007,64.4866646,20.10736863
1136,0.709952293,0.447213595,-1.341640786,0,-0.878310066,81.06062051,64.58530013,20.10736863
1137,-0.141990459,0.447213595,-1.341640786,1.224744871,-0.878310066,92.47562218,55.7659909,22.80262232
1138,-0.141990459,0.447213595,-0.447213595,-1.224744871,-0.878310066,74.35046749,34.64690176,17.67240468
1139,0.283980917,0.447213595,-0.447213595,-1.224744871,-0.878310066,69.9462019,29.73882471,17.67240468
1140,0.709952293,0.447213595,-0.447213595,-1.224744871,-0.878310066,69.92271813,29.23453225,17.67240468
1141,-0.141990459,0.447213595,-0.447213595,0,-0.878310066,84.51806478,52.05652375,20.30198629
1142,0.283980917,0.447213595,-0.447213595,0,-0.878310066,83.10029496,49.41190905,20.30198629
1143,0.709952293,0.447213595,-0.447213595,0,-0.878310066,84.00222665,54.75635363,20.30198629
1144,-0.141990459,0.447213595,-0.447213595,1.224744871,-0.878310066,85.09110812,32.92742828,23.01947179
1145,0.283980917,0.447213595,-0.447213595,1.224744871,-0.878310066,86.54733651,33.62033128,23.01947179
1146,0.709952293,0.447213595,-0.447213595,1.224744871,-0.878310066,84.74707422,33.31483235,23.01947179
1147,-0.141990459,0.447213595,0.447213595,-1.224744871,-0.878310066,74.90731511,43.33141262,17.84489606
1148,0.283980917,0.447213595,0.447213595,-1.224744871,-0.878310066,75.84193869,43.21779817,17.84489606
1149,0.709952293,0.447213595,0.447213595,-1.224744871,-0.878310066,76.98865564,36.83634501,17.84489606
1150,-0.141990459,0.447213595,0.447213595,0,-0.878310066,81.79181689,46.88333495,20.496548
1151,0.283980917,0.447213595,0.447213595,0,-0.878310066,83.07565701,42.29135567,20.496548
1152,0.709952293,0.447213595,0.447213595,0,-0.878310066,83.98480625,37.11622099,20.496548
1153,-0.141990459,0.447213595,0.447213595,1.224744871,-0.878310066,84.07030785,24.4993446,23.23624866
1154,0.283980917,0.447213595,0.447213595,1.224744871,-0.878310066,85.27459534,27.85293572,23.23624866
1155,0.709952293,0.447213595,0.447213595,1.224744871,-0.878310066,83.4656225,25.98883011,23.23624866
1156,-0.141990459,0.447213595,1.341640786,-1.224744871,-0.878310066,77.39146758,30.08948943,18.01734701
1157,-0.141990459,0.447213595,1.341640786,0,-0.878310066,74.76644494,37.20799955,20.69105537
1158,0.283980917,0.447213595,1.341640786,0,-0.878310066,78.44617055,41.02900299,20.69105537
1159,0.709952293,0.447213595,1.341640786,0,-0.878310066,78.54539665,40.84480598,20.69105537
1160,-0.141990459,0.447213595,1.341640786,1.224744871,-0.878310066,80.92283036,27.13912118,23.45295499
1161,-0.141990459,0.447213595,-1.341640786,-1.224744871,-0.292770022,84.17504753,64.35000146,17.84489606
1162,-0.141990459,0.447213595,-1.341640786,0,-0.292770022,96.49273371,69.22120657,20.496548
1163,0.283980917,0.447213595,-1.341640786,0,-0.292770022,93.43066524,67.22655547,20.496548
1164,0.709952293,0.447213595,-1.341640786,0,-0.292770022,96.62679802,70.58549429,20.496548
1165,-0.141990459,0.447213595,-1.341640786,1.224744871,-0.292770022,93.08878419,58.79456608,23.23624866
1166,-0.141990459,0.447213595,-0.447213595,-1.224744871,-0.292770022,79.5450814,36.52886102,18.01734701
1167,0.283980917,0.447213595,-0.447213595,-1.224744871,-0.292770022,79.85127883,39.56076106,18.01734701
1168,0.709952293,0.447213595,-0.447213595,-1.224744871,-0.292770022,79.15633259,35.8567707,18.01734701
1169,-0.141990459,0.447213595,-0.447213595,0,-0.292770022,88.21977386,55.4358531,20.69105537
1170,0.283980917,0.447213595,-0.447213595,0,-0.292770022,88.74681753,54.76639645,20.69105537
1171,0.709952293,0.447213595,-0.447213595,0,-0.292770022,88.82999354,54.57300639,20.69105537
1172,-0.141990459,0.447213595,-0.447213595,1.224744871,-0.292770022,94.59305869,46.41352353,23.45295499
1173,0.283980917,0.447213595,-0.447213595,1.224744871,-0.292770022,89.45539548,39.73620845,23.45295499
1174,0.709952293,0.447213595,-0.447213595,1.224744871,-0.292770022,88.54138888,38.09001556,23.45295499
1175,-0.141990459,0.447213595,0.447213595,-1.224744871,-0.292770022,80.94305132,31.16176828,18.1897587
1176,0.283980917,0.447213595,0.447213595,-1.224744871,-0.292770022,77.43513545,30.79605508,18.1897587
1177,0.709952293,0.447213595,0.447213595,-1.224744871,-0.292770022,82.89725048,40.59307303,18.1897587
1178,-0.141990459,0.447213595,0.447213595,0,-0.292770022,90.57744052,36.19406995,20.88550993
1179,0.283980917,0.447213595,0.447213595,0,-0.292770022,90.90118783,37.54000559,20.88550993
1180,0.709952293,0.447213595,0.447213595,0,-0.292770022,92.39207298,45.23736741,20.88550993
1181,-0.141990459,0.447213595,0.447213595,1.224744871,-0.292770022,102.702013,45.75234325,23.66959277
1182,0.283980917,0.447213595,0.447213595,1.224744871,-0.292770022,98.79724578,43.38563966,23.66959277
1183,0.709952293,0.447213595,0.447213595,1.224744871,-0.292770022,97.1656055,37.5028357,23.66959277
1184,-0.141990459,0.447213595,1.341640786,-1.224744871,-0.292770022,73.78600872,31.95920149,18.36213224
1185,-0.141990459,0.447213595,1.341640786,0,-0.292770022,89.86273989,35.21266833,21.07991317
1186,0.283980917,0.447213595,1.341640786,0,-0.292770022,90.42282122,35.63630675,21.07991317
1187,0.709952293,0.447213595,1.341640786,0,-0.292770022,85.4474688,26.13841604,21.07991317
1188,-0.141990459,0.447213595,1.341640786,1.224744871,-0.292770022,96.20657073,40.62842555,23.8861639
1189,-0.141990459,0.447213595,-1.341640786,-1.224744871,0.292770022,95.15116091,62.6889814,18.1897587
1190,-0.141990459,0.447213595,-1.341640786,0,0.292770022,101.4457296,61.25884577,20.88550993
1191,0.283980917,0.447213595,-1.341640786,0,0.292770022,103.1777644,64.71290181,20.88550993
1192,0.709952293,0.447213595,-1.341640786,0,0.292770022,94.55658625,65.41773275,20.88550993
1193,-0.141990459,0.447213595,-1.341640786,1.224744871,0.292770022,113.3254502,74.75837974,23.66959277
1194,-0.141990459,0.447213595,-0.447213595,-1.224744871,0.292770022,83.84748486,51.62851519,18.36213224
1195,0.283980917,0.447213595,-0.447213595,-1.224744871,0.292770022,84.29396669,50.60437349,18.36213224
1196,0.709952293,0.447213595,-0.447213595,-1.224744871,0.292770022,85.30462393,50.9173526,18.36213224
1197,-0.141990459,0.447213595,-0.447213595,0,0.292770022,103.1301577,43.34144761,21.07991317
1198,0.283980917,0.447213595,-0.447213595,0,0.292770022,99.57362173,40.00085113,21.07991317
1199,0.709952293,0.447213595,-0.447213595,0,0.292770022,99.00770641,46.93397444,21.07991317
1200,-0.141990459,0.447213595,-0.447213595,1.224744871,0.292770022,104.7908405,65.0729537,23.8861639
1201,0.283980917,0.447213595,-0.447213595,1.224744871,0.292770022,104.3758763,60.45541368,23.8861639
1202,0.709952293,0.447213595,-0.447213595,1.224744871,0.292770022,101.4105882,57.43811631,23.8861639
1203,-0.141990459,0.447213595,0.447213595,-1.224744871,0.292770022,80.52845323,33.30912383,18.53446871
1204,0.283980917,0.447213595,0.447213595,-1.224744871,0.292770022,79.67264496,36.63692674,18.53446871
1205,0.709952293,0.447213595,0.447213595,-1.224744871,0.292770022,78.75438401,34.03936507,18.53446871
1206,-0.141990459,0.447213595,0.447213595,0,0.292770022,81.24894636,26.17302633,21.27426653
1207,0.283980917,0.447213595,0.447213595,0,0.292770022,80.53006,25.54802588,21.27426653
1208,0.709952293,0.447213595,0.447213595,0,0.292770022,85.94277155,28.36675928,21.27426653
1209,-0.141990459,0.447213595,0.447213595,1.224744871,0.292770022,99.21189909,45.54404766,24.1026702
1210,0.283980917,0.447213595,0.447213595,1.224744871,0.292770022,98.10485416,45.83125515,24.1026702
1211,0.709952293,0.447213595,0.447213595,1.224744871,0.292770022,99.23420293,42.81573396,24.1026702
1212,-0.141990459,0.447213595,1.341640786,-1.224744871,0.292770022,80.56391364,32.51312679,18.70676915
1213,-0.141990459,0.447213595,1.341640786,0,0.292770022,80.45636509,28.70564646,21.46857138
1214,0.283980917,0.447213595,1.341640786,0,0.292770022,78.8286838,26.48165843,21.46857138
1215,0.709952293,0.447213595,1.341640786,0,0.292770022,78.59100728,26.48160816,21.46857138
1216,-0.141990459,0.447213595,1.341640786,1.224744871,0.292770022,99.15443343,44.72457402,24.31911344
1217,-0.141990459,0.447213595,-1.341640786,-1.224744871,0.878310066,90.80672179,53.90200367,18.53446871
1218,-0.141990459,0.447213595,-1.341640786,0,0.878310066,115.3634197,66.73879706,21.27426653
1219,0.283980917,0.447213595,-1.341640786,0,0.878310066,113.9139831,67.05172941,21.27426653
1220,0.709952293,0.447213595,-1.341640786,0,0.878310066,104.5757957,76.34071186,21.27426653
1221,-0.141990459,0.447213595,-1.341640786,1.224744871,0.878310066,116.12937,89.28723051,24.1026702
1222,-0.141990459,0.447213595,-0.447213595,-1.224744871,0.878310066,84.77878062,42.4602313,18.70676915
1223,0.283980917,0.447213595,-0.447213595,-1.224744871,0.878310066,88.09448088,43.64533334,18.70676915
1224,0.709952293,0.447213595,-0.447213595,-1.224744871,0.878310066,84.31009726,39.80442475,18.70676915
1225,-0.141990459,0.447213595,-0.447213595,0,0.878310066,105.5822787,57.31252609,21.46857138
1226,0.283980917,0.447213595,-0.447213595,0,0.878310066,106.9089293,56.37372658,21.46857138
1227,0.709952293,0.447213595,-0.447213595,0,0.878310066,106.3247998,55.51920201,21.46857138
1228,-0.141990459,0.447213595,-0.447213595,1.224744871,0.878310066,117.0443523,76.22845407,24.31911344
1229,0.283980917,0.447213595,-0.447213595,1.224744871,0.878310066,119.5904134,72.69083699,24.31911344
1230,0.709952293,0.447213595,-0.447213595,1.224744871,0.878310066,119.3468949,73.74083939,24.31911344
1231,-0.141990459,0.447213595,0.447213595,-1.224744871,0.878310066,84.06722027,40.15602905,18.87903457
1232,0.283980917,0.447213595,0.447213595,-1.224744871,0.878310066,87.3760758,46.77356253,18.87903457
1233,0.709952293,0.447213595,0.447213595,-1.224744871,0.878310066,85.13188778,43.0573134,18.87903457
1234,-0.141990459,0.447213595,0.447213595,0,0.878310066,99.75214879,53.15222166,21.66282905
1235,0.283980917,0.447213595,0.447213595,0,0.878310066,105.4148138,58.12599184,21.66282905
1236,0.709952293,0.447213595,0.447213595,0,0.878310066,105.8134846,53.7952918,21.66282905
1237,-0.141990459,0.447213595,0.447213595,1.224744871,0.878310066,109.213023,49.85950971,24.53549533
1238,0.283980917,0.447213595,0.447213595,1.224744871,0.878310066,106.7016065,49.50888058,24.53549533
1239,0.709952293,0.447213595,0.447213595,1.224744871,0.878310066,107.5723157,53.05623015,24.53549533
1240,-0.141990459,0.447213595,1.341640786,-1.224744871,0.878310066,93.62668695,31.07261217,19.05126592
1241,-0.141990459,0.447213595,1.341640786,0,0.878310066,94.12921673,42.19573612,21.85704081
1242,0.283980917,0.447213595,1.341640786,0,0.878310066,95.83895411,45.02798998,21.85704081
1243,0.709952293,0.447213595,1.341640786,0,0.878310066,99.14341298,49.01182981,21.85704081
1244,-0.141990459,0.447213595,1.341640786,1.224744871,0.878310066,106.5856401,43.8842856,24.75181749
1245,-0.141990459,0.447213595,-1.341640786,-1.224744871,1.463850109,89.70040995,68.82361751,18.87903457
1246,-0.141990459,0.447213595,-1.341640786,0,1.463850109,116.698709,91.21579659,21.66282905
1247,0.283980917,0.447213595,-1.341640786,0,1.463850109,118.4767395,97.65755281,21.66282905
1248,0.709952293,0.447213595,-1.341640786,0,1.463850109,116.3277592,80.85404555,21.66282905
1249,-0.141990459,0.447213595,-1.341640786,1.224744871,1.463850109,128.5294865,97.22080681,24.53549533
1250,-0.141990459,0.447213595,-0.447213595,-1.224744871,1.463850109,92.27912457,51.80776013,19.05126592
1251,0.283980917,0.447213595,-0.447213595,-1.224744871,1.463850109,92.89165714,51.86192638,19.05126592
1252,0.709952293,0.447213595,-0.447213595,-1.224744871,1.463850109,96.27184175,50.80278885,19.05126592
1253,-0.141990459,0.447213595,-0.447213595,0,1.463850109,117.5373204,75.66986865,21.85704081
1254,0.283980917,0.447213595,-0.447213595,0,1.463850109,116.4554027,75.47974789,21.85704081
1255,0.709952293,0.447213595,-0.447213595,0,1.463850109,120.8785909,80.99226886,21.85704081
1256,-0.141990459,0.447213595,-0.447213595,1.224744871,1.463850109,121.5736409,71.98626628,24.75181749
1257,0.283980917,0.447213595,-0.447213595,1.224744871,1.463850109,125.5251156,76.58927367,24.75181749
1258,0.709952293,0.447213595,-0.447213595,1.224744871,1.463850109,128.8996573,78.67145788,24.75181749
1259,-0.141990459,0.447213595,0.447213595,-1.224744871,1.463850109,101.2357788,46.13524045,19.22346413
1260,0.283980917,0.447213595,0.447213595,-1.224744871,1.463850109,98.67609066,49.13240798,19.22346413
1261,0.709952293,0.447213595,0.447213595,-1.224744871,1.463850109,103.78454,53.56963692,19.22346413
1262,-0.141990459,0.447213595,0.447213595,0,1.463850109,108.1674954,56.29070333,22.0512079
1263,0.283980917,0.447213595,0.447213595,0,1.463850109,107.5945708,58.96062101,22.0512079
1264,0.709952293,0.447213595,0.447213595,0,1.463850109,111.0852405,60.90865882,22.0512079
1265,-0.141990459,0.447213595,0.447213595,1.224744871,1.463850109,124.586007,48.76858397,24.96808152
1266,0.283980917,0.447213595,0.447213595,1.224744871,1.463850109,122.8689689,45.71592155,24.96808152
1267,0.709952293,0.447213595,0.447213595,1.224744871,1.463850109,117.0179297,50.50044474,24.96808152
1268,-0.141990459,0.447213595,1.341640786,-1.224744871,1.463850109,97.4501003,41.34605382,19.3956301
1269,-0.141990459,0.447213595,1.341640786,0,1.463850109,102.8543565,45.62160146,22.2453315
1270,0.283980917,0.447213595,1.341640786,0,1.463850109,109.5850104,49.22329117,22.2453315
1271,0.709952293,0.447213595,1.341640786,0,1.463850109,113.4215156,49.34944838,22.2453315
1272,-0.141990459,0.447213595,1.341640786,1.224744871,1.463850109,118.6001067,45.3954978,25.18428894
1273,-0.141990459,1.341640786,-1.341640786,-1.224744871,-1.463850109,66.94785312,39.13548063,17.15467555
1274,-0.141990459,1.341640786,-1.341640786,0,-1.463850109,71.68734775,49.40732688,19.71795869
1275,0.283980917,1.341640786,-1.341640786,0,-1.463850109,78.30799178,51.35758949,19.71795869
1276,0.709952293,1.341640786,-1.341640786,0,-1.463850109,78.32373557,50.33118652,19.71795869
1277,-0.141990459,1.341640786,-1.341640786,1.224744871,-1.463850109,88.34919606,49.95818233,22.368697
1278,-0.141990459,1.341640786,-0.447213595,-1.224744871,-1.463850109,66.47544108,29.87974729,17.32729571
1279,0.283980917,1.341640786,-0.447213595,-1.224744871,-1.463850109,66.46544367,31.78622758,17.32729571
1280,0.709952293,1.341640786,-0.447213595,-1.224744871,-1.463850109,69.15909915,30.83512665,17.32729571
1281,-0.141990459,1.341640786,-0.447213595,0,-1.463850109,69.25193592,34.84150244,19.91269334
1282,0.283980917,1.341640786,-0.447213595,0,-1.463850109,74.86467121,37.6151102,19.91269334
1283,0.709952293,1.341640786,-0.447213595,0,-1.463850109,74.47352008,36.01093741,19.91269334
1284,-0.141990459,1.341640786,-0.447213595,1.224744871,-1.463850109,83.79605579,44.94205857,22.58569814
1285,0.283980917,1.341640786,-0.447213595,1.224744871,-1.463850109,84.49345174,43.79844061,22.58569814
1286,0.709952293,1.341640786,-0.447213595,1.224744871,-1.463850109,83.78383082,40.03657035,22.58569814
1287,-0.141990459,1.341640786,0.447213595,-1.224744871,-1.463850109,66.84250991,24.19258557,17.49987165
1288,0.283980917,1.341640786,0.447213595,-1.224744871,-1.463850109,67.10283765,25.97969142,17.49987165
1289,0.709952293,1.341640786,0.447213595,-1.224744871,-1.463850109,65.52305261,22.95385194,17.49987165
1290,-0.141990459,1.341640786,0.447213595,0,-1.463850109,66.74587892,27.45973246,20.10736863
1291,0.283980917,1.341640786,0.447213595,0,-1.463850109,68.88386365,29.10539882,20.10736863
1292,0.709952293,1.341640786,0.447213595,0,-1.463850109,69.79866303,25.63362173,20.10736863
1293,-0.141990459,1.341640786,0.447213595,1.224744871,-1.463850109,80.79754308,31.25921043,22.80262232
1294,0.283980917,1.341640786,0.447213595,1.224744871,-1.463850109,80.74590475,31.00961943,22.80262232
1295,0.709952293,1.341640786,0.447213595,1.224744871,-1.463850109,80.88488853,28.08039876,22.80262232
1296,-0.141990459,1.341640786,1.341640786,-1.224744871,-1.463850109,62.71329961,27.47421898,17.67240468
1297,-0.141990459,1.341640786,1.341640786,0,-1.463850109,71.38801664,25.54201224,20.30198629
1298,0.283980917,1.341640786,1.341640786,0,-1.463850109,71.17245283,25.55876099,20.30198629
1299,0.709952293,1.341640786,1.341640786,0,-1.463850109,68.96234348,20.70050148,20.30198629
1300,-0.141990459,1.341640786,1.341640786,1.224744871,-1.463850109,75.00008446,28.66695482,23.01947179
1301,-0.141990459,1.341640786,-1.341640786,-1.224744871,-0.878310066,74.59967474,43.1842575,17.49987165
1302,-0.141990459,1.341640786,-1.341640786,0,-0.878310066,77.29058487,51.46867707,20.10736863
1303,0.283980917,1.341640786,-1.341640786,0,-0.878310066,77.43973317,54.89327371,20.10736863
1304,0.709952293,1.341640786,-1.341640786,0,-0.878310066,80.946319,53.94012172,20.10736863
1305,-0.141990459,1.341640786,-1.341640786,1.224744871,-0.878310066,98.15933013,53.28532837,22.80262232
1306,-0.141990459,1.341640786,-0.447213595,-1.224744871,-0.878310066,72.45288523,35.90743907,17.67240468
1307,0.283980917,1.341640786,-0.447213595,-1.224744871,-0.878310066,74.91813165,36.90263258,17.67240468
1308,0.709952293,1.341640786,-0.447213595,-1.224744871,-0.878310066,75.16919098,38.17672235,17.67240468
1309,-0.141990459,1.341640786,-0.447213595,0,-0.878310066,77.20065722,38.54601902,20.30198629
1310,0.283980917,1.341640786,-0.447213595,0,-0.878310066,77.49224612,38.49184103,20.30198629
1311,0.709952293,1.341640786,-0.447213595,0,-0.878310066,81.70639302,41.85009919,20.30198629
1312,-0.141990459,1.341640786,-0.447213595,1.224744871,-0.878310066,82.9651547,42.11287221,23.01947179
1313,0.283980917,1.341640786,-0.447213595,1.224744871,-0.878310066,83.08028354,43.94155574,23.01947179
1314,0.709952293,1.341640786,-0.447213595,1.224744871,-0.878310066,82.96925662,42.02125416,23.01947179
1315,-0.141990459,1.341640786,0.447213595,-1.224744871,-0.878310066,70.1059235,37.27670693,17.84489606
1316,0.283980917,1.341640786,0.447213595,-1.224744871,-0.878310066,71.58530428,33.01367255,17.84489606
1317,0.709952293,1.341640786,0.447213595,-1.224744871,-0.878310066,73.20989819,31.75154142,17.84489606
1318,-0.141990459,1.341640786,0.447213595,0,-0.878310066,76.87236183,33.42559361,20.496548
1319,0.283980917,1.341640786,0.447213595,0,-0.878310066,78.76902657,34.98543557,20.496548
1320,0.709952293,1.341640786,0.447213595,0,-0.878310066,81.61122963,31.61725906,20.496548
1321,-0.141990459,1.341640786,0.447213595,1.224744871,-0.878310066,80.04438107,38.71099946,23.23624866
1322,0.283980917,1.341640786,0.447213595,1.224744871,-0.878310066,79.8999786,37.86270456,23.23624866
1323,0.709952293,1.341640786,0.447213595,1.224744871,-0.878310066,83.25885117,36.66466549,23.23624866
1324,-0.141990459,1.341640786,1.341640786,-1.224744871,-0.878310066,71.57426229,29.13804217,18.01734701
1325,-0.141990459,1.341640786,1.341640786,0,-0.878310066,79.76050544,32.41173771,20.69105537
1326,0.283980917,1.341640786,1.341640786,0,-0.878310066,82.421451,28.89225982,20.69105537
1327,0.709952293,1.341640786,1.341640786,0,-0.878310066,80.31356313,37.19004964,20.69105537
1328,-0.141990459,1.341640786,1.341640786,1.224744871,-0.878310066,85.08891832,43.82318255,23.45295499
1329,-0.141990459,1.341640786,-1.341640786,-1.224744871,-0.292770022,82.74192825,56.39078087,17.84489606
1330,-0.141990459,1.341640786,-1.341640786,0,-0.292770022,85.13209778,59.5634406,20.496548
1331,0.283980917,1.341640786,-1.341640786,0,-0.292770022,85.1118762,61.34504215,20.496548
1332,0.709952293,1.341640786,-1.341640786,0,-0.292770022,89.33856554,62.81105714,20.496548
1333,-0.141990459,1.341640786,-1.341640786,1.224744871,-0.292770022,91.89459022,71.32962129,23.23624866
1334,-0.141990459,1.341640786,-0.447213595,-1.224744871,-0.292770022,79.82449957,40.78034564,18.01734701
1335,0.283980917,1.341640786,-0.447213595,-1.224744871,-0.292770022,81.46712711,47.35731508,18.01734701
1336,0.709952293,1.341640786,-0.447213595,-1.224744871,-0.292770022,81.80329316,42.42031726,18.01734701
1337,-0.141990459,1.341640786,-0.447213595,0,-0.292770022,93.88926467,65.42287182,20.69105537
1338,0.283980917,1.341640786,-0.447213595,0,-0.292770022,95.13967552,59.65126102,20.69105537
1339,0.709952293,1.341640786,-0.447213595,0,-0.292770022,91.24309561,45.33696973,20.69105537
1340,-0.141990459,1.341640786,-0.447213595,1.224744871,-0.292770022,96.6388384,61.45432065,23.45295499
1341,0.283980917,1.341640786,-0.447213595,1.224744871,-0.292770022,96.78682276,62.35961943,23.45295499
1342,0.709952293,1.341640786,-0.447213595,1.224744871,-0.292770022,94.94245082,62.2311747,23.45295499
1343,-0.141990459,1.341640786,0.447213595,-1.224744871,-0.292770022,77.76265337,38.29714889,18.1897587
1344,0.283980917,1.341640786,0.447213595,-1.224744871,-0.292770022,78.0365336,42.34312967,18.1897587
